Name,Latitude,Longitude
Building,-0.218583828827633,34.1160715355652
Building,-0.218778958108131,34.1156229361112
Building,-0.21869782187828,34.1156437232302
Building,-0.218780299202828,34.1156933440949
Building,-0.218590534300944,34.1156745686326
Building,-0.218658259584225,34.1157476588251
Building,-0.218540243247055,34.1155780091123
Building,-0.218533537770564,34.1159240140665
Building,-0.218493304928715,34.1160313024225
Building,-0.218522809012676,34.116316287128
Building,-0.218569076780704,34.1163618846793
Building,-0.218546278170384,34.1164188816184
Building,-0.2185811466332,34.1164973362288
Building,-0.218576452801618,34.1165623798044
Building,-0.218486599454933,34.1164899601641
Building,-0.218390040632699,34.1165449454464
Building,-0.218363218737892,34.1164503975826
Building,-0.218263307179307,34.1165254994318
Building,-0.218248555137047,34.1166006012811
Building,-0.218420215264302,34.1162948294664
Building,-0.218438320043244,34.1161962582893
Building,-0.218387358443227,34.1160956754555
Building,-0.218418203622205,34.1160038098007
Building,-0.218451060443203,34.1159226729727
Building,-0.218394734464269,34.1158187373778
Building,-0.218373947495499,34.1156792625064
Building,-0.218404792674502,34.1155578925537
Building,-0.218268671555669,34.115669204221
Building,-0.21825995443979,34.1154559686134
Building,-0.218170771637681,34.1154311581788
Building,-0.218147973026763,34.1155914201606
Building,-0.218017216284265,34.1154485925345
Building,-0.218115786749729,34.1155163183093
Building,-0.217949490998109,34.1153875722821
Building,-0.217899870491226,34.1153500213574
Building,-0.218118468939252,34.1156497582021
Building,-0.21797228960932,34.1155002250559
Building,-0.217914622533817,34.1154720618624
Building,-0.21793473895553,34.1155424698461
Building,-0.218054766937851,34.1157396122003
Building,-0.218107740181148,34.1157731398115
Building,-0.217955525924605,34.1157228483946
Building,-0.217954184829195,34.1157932563846
Building,-0.218021910115338,34.1158945097706
Building,-0.218015875188855,34.1159857048732
Building,-0.218092988138086,34.115898533084
Building,-0.218122492222912,34.1159883870821
Building,-0.218119139486003,34.1160735472147
Building,-0.218209663382262,34.115824101787
Building,-0.2182666599102,34.115885792593
Building,-0.218323656436979,34.1158824398318
Building,-0.218227768162654,34.1160091742063
Building,-0.218303540016042,34.1160279496686
Building,-0.218301528373932,34.1160983576523
Building,-0.218263977720906,34.1162002815937
Building,-0.218247214036522,34.1162673368162
Building,-0.218329020816165,34.1162733717862
Building,-0.218317621510827,34.1163310392776
Building,-0.21837327694268,34.1162780656518
Building,-0.218223074330957,34.1163290276209
Building,-0.218197593530606,34.1164027883657
Building,-0.218184853130417,34.1164939834683
Building,-0.218123162771444,34.1165650620042
Building,-0.218035991611586,34.116543604333
Building,-0.218050073106676,34.116388706769
Building,-0.218156019593105,34.1162921472486
Building,-0.218081588833727,34.1163189693376
Building,-0.218092317591856,34.1162619723984
Building,-0.21810371689736,34.1161942466237
Building,-0.218033979966957,34.1161064042804
Building,-0.217987041649888,34.1160976871015
Building,-0.217980336176018,34.1160956754448
Building,-0.217930045121836,34.1160916521315
Building,-0.21795686701742,34.1158723815538
Building,-0.217889812278372,34.1158978625384
Building,-0.217891823920558,34.1157577171233
Building,-0.217893835562618,34.1156477465537
Building,-0.217946808806462,34.115627629987
Building,-0.218017886828726,34.1161975993856
Building,-0.2178985293935,34.1162123515345
Building,-0.217915963625678,34.1163102521594
Building,-0.217938762236939,34.1164309515599
Building,-0.21793004512087,34.1165342166026
Building,-0.217842235714879,34.1158866141308
Building,-0.217820480409291,34.1159702889858
Building,-0.217858133822794,34.1160372288699
Building,-0.217849766399476,34.1154180349305
Building,-0.217846419429395,34.1155017097855
Building,-0.217761071691929,34.1154657295978
Building,-0.217746010325955,34.1156314058133
Building,-0.217760234948906,34.1157125704228
Building,-0.217818806925663,34.1156305690648
Building,-0.217746010325955,34.1158338989626
Building,-0.21766986675576,34.1158288784713
Building,-0.217718397822528,34.1159351455372
Building,-0.21760460083528,34.1156414467934
Building,-0.217656478872371,34.1155586086869
Building,-0.217644764476923,34.1157284686426
Building,-0.217659825842502,34.1155544249441
Building,-0.217626356141174,34.1154916688028
Building,-0.217584519014414,34.1154264024159
Building,-0.217410476565852,34.1153929324739
Building,-0.217503354988169,34.1154540151181
Building,-0.217500844758643,34.1156330793093
Building,-0.217298353059599,34.1155084037766
Building,-0.217246475021274,34.1155929153803
Building,-0.217295006089391,34.115597099123
Building,-0.21738035382949,34.115630569065
Building,-0.217408803076092,34.1156849577208
Building,-0.21736529246363,34.115770306073
Building,-0.217297516317047,34.1157677958273
Building,-0.21727910798089,34.1158481236882
Building,-0.217218025774379,34.115705039686
Building,-0.217428048154635,34.1158188374889
Building,-0.217550212566933,34.1160029221764
Building,-0.217536824686317,34.1160882705285
Building,-0.217474068995758,34.1160397391126
Building,-0.217380353830711,34.1160539638379
Building,-0.217330149277757,34.1160029221764
Building,-0.217795378129894,34.1161393121941
Building,-0.217716724332374,34.1160748825557
Building,-0.217735132667996,34.1161803128731
Building,-0.217826337603274,34.1162957841731
Building,-0.21772007130248,34.116402051239
Building,-0.217858133819105,34.1165685642006
Building,-0.217786173962179,34.1165928299074
Building,-0.217664846295626,34.1167509753914
Building,-0.217623009168981,34.1164940935864
Building,-0.217655642127771,34.1162840697002
Building,-0.217634723564454,34.1162246605531
Building,-0.217527620519772,34.1162003948451
Building,-0.217421354216878,34.1161769658857
Building,-0.217395415197957,34.1161125362473
Building,-0.217289148891107,34.1161485164362
Building,-0.217234760625075,34.1161050055116
Building,-0.217427646561364,34.1163327846144
Building,-0.217502747871372,34.1163280907488
Building,-0.217513476629922,34.1164293441348
Building,-0.217434352035489,34.1165259036553
Building,-0.217272750108289,34.116560772371
Building,-0.217210389198163,34.1165627840276
Building,-0.217194966607447,34.1164836588651
Building,-0.217256656970211,34.1164615306416
Building,-0.21711743289868,34.1160885870963
Building,-0.217026908993363,34.116018179112
Building,-0.217009474760167,34.115952464994
Building,-0.216961865892493,34.1159383833972
Building,-0.216926326876705,34.1158297539375
Building,-0.216781488627247,34.1159350306385
Building,-0.216913586472572,34.116144913485
Building,-0.216966559720106,34.116317245414
Building,-0.217053730886135,34.1164399564712
Building,-0.216896152239491,34.1163346797719
Building,-0.216816357093524,34.1162810355936
Building,-0.216813674903759,34.116187158282
Building,-0.216715774977248,34.1162213564455
Building,-0.21667889486596,34.1160054386282
Building,-0.216605134644454,34.1161167502993
Building,-0.216629274352601,34.1162146509242
Building,-0.21654277373158,34.1161107153293
Building,-0.216533042807981,34.1162701013957
Building,-0.21661149685967,34.1163277688871
Building,-0.216522314048745,34.1163552615283
Building,-0.216426425760743,34.1163264277835
Building,-0.21668525707825,34.1163559320811
Building,-0.21676505222404,34.1163874480356
Building,-0.216804614523043,34.1163633081552
Building,-0.217143240981875,34.1166637155611
Building,-0.217069480764923,34.1166462812032
Building,-0.217023883539728,34.1166684094267
Building,-0.216999073284791,34.1165517333395
Building,-0.216900502812038,34.1165731910107
Building,-0.216720125546753,34.1166999253816
Building,-0.216704702955541,34.1165745321155
Building,-0.216633624926254,34.116596660339
Building,-0.216862281602274,34.1167528990073
Building,-0.216539748279981,34.1166013542047
Building,-0.216545112659586,34.1165322873255
Building,-0.216543101017234,34.1165302756688
Building,-0.216525666783479,34.1164705965208
Building,-0.216537736637616,34.1164699259685
Building,-0.216451236016086,34.1164477977451
Building,-0.216431119592401,34.1165866020557
Building,-0.216478057914278,34.1166355523682
Building,-0.216329196374048,34.1165336284275
Building,-0.216315114877355,34.1164471271905
Building,-0.216361382652138,34.1162050578372
